CommentId,Comment,PublishedTimeText,PublishedTime,AuthorName,AuthorChannelId,AuthorIsVerified,AuthorIsCreator,AuthorAvatarUrl,AuthorChannelUrl,Likes,Replies,Type
UgwA7mVx_rs8ocGNz6d4AaABAg,"1 org yg mewakili rakyat, berhadapan 2 org wakil rakyat yg tunduk penguasa","4 days ago",2026-06-18T11:56:02.691Z,@fidofree7566,UCk_P5LCkb8KDV9fvzTtYoxg,0,0,https://yt3.ggpht.com/bHVoeCCdbuRYfhDwyIphZT-OrZBmzYVQkRH6hkUsKXnYEqNSeq8UxkP3E6qe0t5uNDk1s4BYTVk=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCk_P5LCkb8KDV9fvzTtYoxg,115,8,comment
UgxDtapVbzC7eiAoidh4AaABAg,"""melawan kebodohan itu melelahkan tapi membiarkan kebodohan berkuasa jauh lebih melelahkan.""  (Voltaire) 

""Kekacauan terjadi ketika pemerintahan yg buruk melakukan reformasi"".
 (Alexis de Tocqueville)","4 days ago",2026-06-18T11:56:02.691Z,@nituru,UCOqcm9W9tPNxRvJdvEc-TgA,0,0,https://yt3.ggpht.com/ytc/AIdro_mAhdjXVTW_6paq2ZtFHAxp-rXQAkkihwr9DI0cmZqsn5hbSsfWjbzO4lnwP2JS0vn6hQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCOqcm9W9tPNxRvJdvEc-TgA,88,0,comment
UgzFOgt-L0hmiaqW9gV4AaABAg,"MBG WATCH mantap,keren 👏👏💪👍 maluu ama pejabat kita yang masih saja ngeyell.","4 days ago",2026-06-18T11:56:02.691Z,@anamuharam2755,UCFK1_6uNptbndRkwlXRmRuw,0,0,https://yt3.ggpht.com/ytc/AIdro_mk6fYQ0MZwlVBZzaMsduOYMLT9r5rkQNbcicFHECY=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCFK1_6uNptbndRkwlXRmRuw,68,3,comment
Ugwfha5ctu8j1RxJVDF4AaABAg,"Mbg watch...👍🏻
Argumentasi nya jelas
Lebih baik mbg di stop... Karena gak ada urgency nya ..
Kalau memang mau dipaksakan lanjut bener bener lebih baik uangnya langsung ditransfer ke orang tua anak saja... Daripada dikorupsi dijalan dan banyak drama serta tipu tipu ..
15.000 transfer langsung ke orang tua pasti ekonomi jalan ...15.000 tinggal penyuluhan dari 15000 apa yg bisa dibeli untuk gizi daripada orang pemerintah yg beliin makanannya tidak jelas'.
. Masa pemerintah tidak percaya sama orang tua  anak ... Dan tidak ada celah korupsi... 
Ada yg simpel dibuat ribet dan tidak transparan.
Seperti proyek bukan program yg benar-benar..
Kan tujuannya anak mendapatkan gizi...
Orangtua anak pasti bisa...","4 days ago",2026-06-18T11:56:02.691Z,@febriannur796,UCLwtDEUeCul7WXnQ1PR83iA,0,0,https://yt3.ggpht.com/WjwkUbU8vDnMTxSk7v2FtVHf5QTnaBA3gKIhBSSbFID_2qTJ9DD8lO6JkFoZd_t-U4-JyxZ2=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCLwtDEUeCul7WXnQ1PR83iA,56,5,comment
UgwGw0AsjUOtqyoQIjx4AaABAg,"Janji kampanye Prabowo utk menaikkan gaji guru gimana ceritanya? Janji gratis biaya kesehatan ?? Janji 19 juta lapangan kerja?? Kenapa hanya MBG aja yg gak boleh stop karena menyalahi janji kampanye presiden? Apakah karena MBG jadi Bancakan korupsi utk modal 2029??? Rakyat patut curiga....","4 days ago",2026-06-18T11:56:02.691Z,@muhammadsyukrisalam4727,UCHjFX05Kb_ZzWyBIQzt1HtQ,0,0,https://yt3.ggpht.com/ytc/AIdro_kIB5IA6ctvzva_sdiR-wLzAe7GYZepYXonq7FFVmg1fN0SLFqcdgNA01BzkaRlSJ-oHg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCHjFX05Kb_ZzWyBIQzt1HtQ,15,0,comment
UgxqaT-hYFZ81AnJUu14AaABAg,"Dikasi fakta apa pun...jawabannya ga jauh jauh niat mulia, demi masyarakat...padahal realita yg terjadi adalah nikmat 1M per hari mana yg kau dustakan","4 days ago (edited)",2026-06-18T11:56:02.691Z,@mulkowi,UCGzZj8gKuXI1fGVm21uFo7g,0,0,https://yt3.ggpht.com/ytc/AIdro_kca4zzSa19srlRdWdaz9q9pwaIGyPYqmyE-ZvehQJr9YL_GufA3vS1TxtgqBQFVeLJKA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCGzZj8gKuXI1fGVm21uFo7g,27,2,comment
Ugwg0Wa3jhIB2Eu7Q5d4AaABAg,"Media Askar memang best and logikanya sangat tinggi,👍👍👍👍👍","3 days ago",2026-06-19T11:56:02.691Z,@RahimIm-v3z,UCV7dByJHJZqPomdNzZ80YFw,0,0,https://yt3.ggpht.com/ytc/AIdro_kICLEWVz_Df11W9j2QDfrHNDDg1x_VaLwS8b0VSK2HbsRDCJlZlRWUA-jL7XAQ5mwfAg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCV7dByJHJZqPomdNzZ80YFw,5,0,comment
UgwlQjer03Er2M9Mikx4AaABAg,"Setuju sm usulan MBG Watch, Stop MBG, Tata ulang pengelola mbg, jg libatkan ormas, pengelola yg terafiliasi parpol, serahkan pihak sekolah yg menggelola dg pemberdayaan ortua murid kerjasama dg kantin sekolah..","4 days ago",2026-06-18T11:56:02.691Z,@MamiCriwis,UC2FTUupAiWXAq-uq0pL5o4A,0,0,https://yt3.ggpht.com/ytc/AIdro_lPzwNJIwW1k0s0Pq5m5acZMdMZ1WQ2bze8T2FvmSmc-8rjJdg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC2FTUupAiWXAq-uq0pL5o4A,13,0,comment
UgxHZKRn4qjSzdxIbBZ4AaABAg,"mendekamlah dineraka terdalam bagi koruptor mbg...","4 days ago",2026-06-18T11:56:02.691Z,@wonderfulindonesia9736,UCOdxk0OaXB9ZxUcsBwF6r9A,0,0,https://yt3.ggpht.com/lrqRjMR_DPrRgyFatYQlUCruE4a9siQNlcgXGNG2Hv18rd77EDJ3UnDiDXEWyOgs4DVkQB2R-w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCOdxk0OaXB9ZxUcsBwF6r9A,30,3,comment
Ugzy9b2ZUI2o9fbKYdB4AaABAg,"Andre gak jawab klo yayasan yg punya polri,tni,partai politik","4 days ago",2026-06-18T11:56:02.691Z,@almemediachanel,UC6vjsNk-OwdTNrs_mORWf3w,0,0,https://yt3.ggpht.com/D30Za4Tp__VX3PMBedrtz2wEKD1fDJMg_drCxDZAu2fgo4-FmgnLnyNLBHkkMxBU_jZNJ0ugwQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC6vjsNk-OwdTNrs_mORWf3w,32,2,comment
