CommentId,Comment,PublishedTimeText,PublishedTime,AuthorName,AuthorChannelId,AuthorIsVerified,AuthorIsCreator,AuthorAvatarUrl,AuthorChannelUrl,Likes,Replies,Type
UgyChjmwE41REcwglDZ4AaABAg,"""yang mendukung dituduh buzzer dan yang menolak juga dibilang buzzer"" ini asli bener di masyarakat, pokoknya kalau ngebahas topik yang bisa jadi pro dan kontra selalu aja kubu kubuan","1 year ago",2025-06-22T11:53:09.531Z,@raplyt2200,UCQAAse7fXbj2-TKzAuG4-0Q,0,0,https://yt3.ggpht.com/Oc4Irv2BtxBJWv5AY-447iHiH4-0BAFCPHggF5VOMeoCfXssoRD1djfN9GKbF91L5RWcWquYZMs=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCQAAse7fXbj2-TKzAuG4-0Q,3200,135,comment
UgyTqVaZZMOTkieRcXB4AaABAg,"Setuju banget di bagian ""utamakan di daerah pelosok dulu."" Saya sebagai ortu gak masalah kok semisal program ini diprioritaskan pada yang susah makan saja","1 year ago",2025-06-22T11:53:09.531Z,@winapurwokoadi6667,UCNSQ5g9be3J0WBKlrlbqyBw,0,0,https://yt3.ggpht.com/ytc/AIdro_nDkCz6WZHUvCIZGBT3pmHtVSQUto3nHx04wVUdr5xbpXA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCNSQ5g9be3J0WBKlrlbqyBw,973,14,comment
UgxoYbXUFhSVCkadyKB4AaABAg,"1. Ekonomi bawah butuh MBG dan sekolah gratis.
2. Ekonomi menengah butuh beasiswa/subsidi biaya sekolah.
3. Ekonomi level atas butuh sekolah berkualitas.","1 year ago",2025-06-22T11:53:09.531Z,@cewang1288,UC7JFklHEQ3HKiFKljUWfVPQ,0,0,https://yt3.ggpht.com/ytc/AIdro_lw9TS5xawDWaPaqhEpHaDihKOol1Ys-peyrEI9-Q4=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC7JFklHEQ3HKiFKljUWfVPQ,814,26,comment
UgzTKbGFlx9iLPFo33l4AaABAg,"Yg mengherankan knp ""mkn siang gratis"" ini dimulai nya d sekolah ibukota,padahal ide konteks awalnya byk anak² stunting & susah dpt makan  itu di daerah plosok² 😅","1 year ago",2025-06-22T11:53:09.531Z,@aliPuad,UCBbHH3KgUzPSPvgIO780PGQ,0,0,https://yt3.ggpht.com/DnskrGLdqRfHUNXIkGLBFu1yd8wUk_MeQ5MacUKwKkqP6_A9NRWVVdeocITMjHXcjHUj6Ty4rg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCBbHH3KgUzPSPvgIO780PGQ,1800,101,comment
UgxzZqHEwjc1jY2egUN4AaABAg,"Poin yang saya setuju dari POV bang Ferry:
1. Makan siang gratis dilakukan bertahap dari waktu dan daerah pelaksanaannya supaya check & balance lebih terkontrol juga anggaran tidak langsung ""BOOM""
2. Semua anak-anak bebas berpendapat dan kita orang dewasa sebaiknya lebih bijak dalam memilih diksi, karena di generasi kami (Gen Y) mostly adalah korban betapa takut dan malunya saat mau berpendapat
3. Pentingnya memilih Vendor Program Makan Siang Gratis yang berintegritas, terlebih jika vendor ini terafiliasi dengan sekolah. Sangat Close Loop Economy... Asalkan pelaksanaannya tetap wajib harus diawasi","1 year ago",2025-06-22T11:53:09.531Z,@fajarpurw,UCANnpg6tBESJWgeq7jB9Kjg,0,0,https://yt3.ggpht.com/5rfKhAAUdos4djj5Eemjsdh6uGzxbUbMnB7c8AJoF7arc2DaSUzQDIZNi5aCZAbCvdgXFk4fvgE=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCANnpg6tBESJWgeq7jB9Kjg,363,2,comment
UgzBI42pU1ouYR6wfAh4AaABAg,"bangg, lu keren bgt bgg!!!!, walaupun lu berada dibawah naungan close the dour tp lu masih bisa tetap netral dan bilang mana yang bagus dan engga, lu mau mengkritik jika memang itu ada kekeliruan disitu, semoga kedepannya lu tetap seperti ini bgg, sekali lagi semngat untuk mengedukasi masyarakat di indo bgg!!!!, gua yakin pendapat lo banyak yg related sm masyarakat. Sehat2 bg ferry irwandii!!!","1 year ago",2025-06-22T11:53:09.531Z,@Kumpultawa,UCr_FfRV9KjmBgXeSdAbVPpA,0,0,https://yt3.ggpht.com/ytc/AIdro_k9UxnvSEs8JwuJDQ-mV6u1Ei1FmVZ81IqmMkbvtyEEUuGBEHgOsXdETp1IQUaanB9mRA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCr_FfRV9KjmBgXeSdAbVPpA,65,1,comment
UgzpbjwsmGp2Gwe1zG94AaABAg,"BAGUS BANGET. yang seperti ini yang dibutuhkan masyarakat untuk mencapai indonesia emas, melatih pola pikir yang bijak karena pintar saja tidak akan cukup apa lagi bodoh. mengidentifikasi masalah lalu menciptakan ide atau mencari solusi dan merealisasikannya serta mengevaluasi supaya menjadi lebih baik lagi.","1 year ago",2025-06-22T11:53:09.531Z,@baqusbudiman,UCBeAuKe5eFySKTi2aFpRvng,0,0,https://yt3.ggpht.com/7kSh5gUpC6zyBlGqXbrZ2mp96I29lqU156AW4z72pXXX2x-uV5jL8i3tddBprvmM4-9eJeTZtQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCBeAuKe5eFySKTi2aFpRvng,189,0,comment
Ugy7j0-MVErESbCL0D54AaABAg,"Kerenn banget Bang Ferry bahas program ini. 
Kebetulan aku ahli gizi, meski bukan yg handle program makan siang gratis sekarang ini. Tapi aku pernah kerja jadi ahli gizi sekolah SD swasta yg tiap hari handle kurang lebih 900 porsi. Dengan segala SOP dan budget yang jelas, masalah makan anak2 ini memang harus melibatkan pendidikan dan edukasi buat anak-anak. Sebenernya bagus banget bisa jadi wadah juga buat sekolah punya program edukasi gizi dan anak2 sudah bisa kenal gizi seimbang sedari dini. 
Salah satu yg sempat rame diomongin rame sama nakes2 ya gitu slogan 4 sehat 5 sempurna, udah lama ga dipake. Alias susu sebenernya bukan 'menu wajib' yang harus ada😅 salah 1 nya itu.

Pas pertama tau program ini bener-bener diterapkan, jujur kayak ragu banget, soalnya handle makan buat orang banyak apalagi menunya buat anak2 mnrtku cukup tricky.
Setuju banget sama Bang Ferry sarannya, kenapa ga diimplementasikan ke daerah2 rural yg kemungkinan mereka butuh banget program ini. 
Program ini bagus tapi PRnya itu lho masih banyak. Seberapa jauh pemerintah bisa monitoring evaluasi.
Kalau aku dulu kebetulan di sekolah sebar angket ke siswa2 semua kelas 1-6 buat tau juga dari sisi mereka menu2 kesukaan, usulan menu, penilaian terhadap penampilan, rasa, tektur dsb. Apakah ada evaluasi seperti itu di program ini? Hmm entahlah.

Tapi yang selalu jadi pertanyaanku sampe sekarang apakah program ini bisa berkelanjutan ya?😅","1 year ago (edited)",2025-06-22T11:53:09.531Z,@pavlovaa00,UC6USa5_-ci71M9xt3k4M1Ag,0,0,https://yt3.ggpht.com/77kFGDq2osauJFGlCHIEH7FnQ0jLTFMWLHC5d6KRp2TQM-waCjE8Evrh51Quy3V-GUMgAVV74A=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC6USa5_-ci71M9xt3k4M1Ag,670,31,comment
Ugx-zO5TBlmq8x4qqN94AaABAg,"Investasi teebaik adalah kesehatan dan pendidikan. Ketika masyaratkat pintar, dia akan bisa cari makan bergizi sendiri.","1 year ago",2025-06-22T11:53:09.531Z,@somervillestories,UCY7VZNm-UlDtgGoB5LQHQgw,0,0,https://yt3.ggpht.com/JQRER5uR1uWCoCKDXCWA1Ih76Wsy-PNOXb8eWc1dZVoAeW1Dl49DbtWdjcHaVZP3Qe8iHUxJ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCY7VZNm-UlDtgGoB5LQHQgw,9,0,comment
UgwNBdDhxNinU4oiCSl4AaABAg,"Hi bang Fer, 
Akhirnya ada influencer yang bahas tentang ""oposisi biner"", keren bangett, 
yaa gw ngerasa banget hal ini, sedih banget liatnya ketika masyarakat pecah krn beda pandangan, beda pandangan dikit dibilang buzzer padahal mereka2 jg yang bilang kebebasan berpendapat, dan ini diperparah dengan influencer2 yang ikutan ngomong gitu.
padahal mereka punya power untuk influence masyrakat dengan baik, tp malah melakukan hal2 itu yang bikin polarisasi ini makin kental.
Gw setujuuu bangett jika kita memang harus didik dengan mengasah juga critical thinkingnya, 
karena gw jg ngerasain bagaimana tumbuh di lingkungan yang kebebasan bicaranya terbatas.
tapi dari sini jg gw justru belajar, 
ada hal penting yang harus lebih dulu di pelajari sebelum masuk ke critical thinking, yaitu memahami kondisi yang terjadi, pereubahan kondisi saat ini dan sebelumnya dan ya bersyukur.
karena tanpa rasa syukur critical thinking akan tumbuh tanpa arah, ujung2nya critic nya subjective, ujung2nya kritiknya sentimentil.
dan ya tanpa rasa syukur, akan banyak masalah yang terjadi orang judol juga krn gabersyukur, syukur itu materi dasar yang penting dalam hidup.
gw juga setuju bangeett kalau komen anak kecil yang bilang ayamnya gaenak itu adalah kritik agar besok2 bisa lebih baik lagi sajiannya.
sebenernya yang salah menurut gw ya media2 yang framing ditambah influencer2 yang bikin makin panas. Jadi yg ngerasa oposisi punya bahan, yang pro juga punya bahan,
Gw suka cara lu ngasih pendapat dan fakta, thanksss","1 year ago (edited)",2025-06-22T11:53:09.531Z,@aulianmf,UC_0-_ZJtIHnpMpY-Venx5dg,0,0,https://yt3.ggpht.com/ytc/AIdro_m6RJnAUzEB5PpQ5aq4Y5jUUJEbuGvoTnb6SC0irvZMFx4=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC_0-_ZJtIHnpMpY-Venx5dg,254,5,comment
